doc_id,line_no,posting_date,account,debit,credit,currency,partner_id
PL01-2024-000727,1,2024-06-12,1200 ,6059.76,0.00,PLN,C010
PL01-2024-000727,2,2024-06-12,4000 ,0.00,5213.79,PLN,C010
PL01-2024-000727,3,2024-06-12,4100 ,0.00,845.97,PLN,C010
PL01-2024-000728,1,2024-08-16,1000 ,6059.76,0.00,PLN,C010
PL01-2024-000728,2,2024-08-16,1200 ,0.00,6059.76,PLN,C010
PL01-2024-000729,1,2024-06-15,1200 ,10667.20,0.00,PLN,C011
PL01-2024-000729,2,2024-06-15,4000 ,0.00,9178.01,PLN,C011
PL01-2024-000729,3,2024-06-15,4100 ,0.00,1489.19,PLN,C011
PL01-2024-000730,1,2024-07-25,1000 ,10667.20,0.00,PLN,C011
PL01-2024-000730,2,2024-07-25,1200 ,0.00,10667.20,PLN,C011
PL01-2024-000731,1,2024-06-22,1200 ,43677.42,0.00,PLN,C030
PL01-2024-000731,2,2024-06-22,4000 ,0.00,37579.83,PLN,C030
PL01-2024-000731,3,2024-06-22,4100 ,0.00,6097.59,PLN,C030
PL01-2024-000732,1,2024-08-18,1000 ,43677.42,0.00,PLN,C030
PL01-2024-000732,2,2024-08-18,1200 ,0.00,43677.42,PLN,C030
PL01-2024-000733,1,2024-06-21,1200 ,72728.84,0.00,PLN,C024
PL01-2024-000733,2,2024-06-21,4000 ,0.00,62575.53,PLN,C024
PL01-2024-000733,3,2024-06-21,4100 ,0.00,10153.31,PLN,C024
PL01-2024-000734,1,2024-08-05,1000 ,72728.84,0.00,PLN,C024
PL01-2024-000734,2,2024-08-05,1200 ,0.00,72728.84,PLN,C024
PL01-2024-000735,1,2024-06-25,1200 ,11742.95,0.00,PLN,C008
PL01-2024-000735,2,2024-06-25,4000 ,0.00,10103.58,PLN,C008
PL01-2024-000735,3,2024-06-25,4100 ,0.00,1639.37,PLN,C008
PL01-2024-000736,1,2024-07-25,1000 ,11742.95,0.00,PLN,C008
PL01-2024-000736,2,2024-07-25,1200 ,0.00,11742.95,PLN,C008
PL01-2024-000737,1,2024-06-17,1200 ,11594.04,0.00,PLN,C012
PL01-2024-000737,2,2024-06-17,4000 ,0.00,9975.45,PLN,C012
PL01-2024-000737,3,2024-06-17,4100 ,0.00,1618.59,PLN,C012
PL01-2024-000738,1,2024-08-10,1000 ,11594.04,0.00,PLN,C012
PL01-2024-000738,2,2024-08-10,1200 ,0.00,11594.04,PLN,C012
PL01-2024-000739,1,2024-06-11,1200 ,7679.59,0.00,PLN,C009
PL01-2024-000739,2,2024-06-11,4000 ,0.00,6607.48,PLN,C009
PL01-2024-000739,3,2024-06-11,4100 ,0.00,1072.11,PLN,C009
PL01-2024-000740,1,2024-07-21,1000 ,7679.59,0.00,PLN,C009
PL01-2024-000740,2,2024-07-21,1200 ,0.00,7679.59,PLN,C009
PL01-2024-000741,1,2024-06-21,1200 ,13578.87,0.00,PLN,C010
PL01-2024-000741,2,2024-06-21,4000 ,0.00,11683.19,PLN,C010
PL01-2024-000741,3,2024-06-21,4100 ,0.00,1895.68,PLN,C010
PL01-2024-000742,1,2024-08-26,1000 ,13578.87,0.00,PLN,C010
PL01-2024-000742,2,2024-08-26,1200 ,0.00,13578.87,PLN,C010
PL01-2024-000743,1,2024-06-19,1200 ,17700.53,0.00,PLN,C019
PL01-2024-000743,2,2024-06-19,4000 ,0.00,15229.45,PLN,C019
PL01-2024-000743,3,2024-06-19,4100 ,0.00,2471.08,PLN,C019
PL01-2024-000744,1,2024-07-27,1000 ,17700.53,0.00,PLN,C019
PL01-2024-000744,2,2024-07-27,1200 ,0.00,17700.53,PLN,C019
PL01-2024-000745,1,2024-06-17,1200 ,18435.92,0.00,PLN,C015
PL01-2024-000745,2,2024-06-17,4000 ,0.00,15862.17,PLN,C015
PL01-2024-000745,3,2024-06-17,4100 ,0.00,2573.75,PLN,C015
PL01-2024-000746,1,2024-07-12,1000 ,18435.92,0.00,PLN,C015
PL01-2024-000746,2,2024-07-12,1200 ,0.00,18435.92,PLN,C015
PL01-2024-000747,1,2024-06-28,1200 ,31536.91,0.00,PLN,C036
PL01-2024-000747,2,2024-06-28,4000 ,0.00,27134.20,PLN,C036
PL01-2024-000747,3,2024-06-28,4100 ,0.00,4402.71,PLN,C036
PL01-2024-000748,1,2024-09-18,1000 ,31536.91,0.00,PLN,C036
PL01-2024-000748,2,2024-09-18,1200 ,0.00,31536.91,PLN,C036
PL01-2024-000749,1,2024-06-26,1200 ,28724.15,0.00,PLN,C017
PL01-2024-000749,2,2024-06-26,4000 ,0.00,24714.11,PLN,C017
PL01-2024-000749,3,2024-06-26,4100 ,0.00,4010.04,PLN,C017
PL01-2024-000750,1,2024-07-22,1000 ,28724.15,0.00,PLN,C017
PL01-2024-000750,2,2024-07-22,1200 ,0.00,28724.15,PLN,C017
PL01-2024-000751,1,2024-06-07,1200 ,22796.60,0.00,PLN,C023
PL01-2024-000751,2,2024-06-07,4000 ,0.00,19614.08,PLN,C023
PL01-2024-000751,3,2024-06-07,4100 ,0.00,3182.52,PLN,C023
PL01-2024-000752,1,2024-07-14,1000 ,22796.60,0.00,PLN,C023
PL01-2024-000752,2,2024-07-14,1200 ,0.00,22796.60,PLN,C023
PL01-2024-000753,1,2024-06-24,1200 ,13985.29,0.00,PLN,C007
PL01-2024-000753,2,2024-06-24,4000 ,0.00,12032.87,PLN,C007
PL01-2024-000753,3,2024-06-24,4100 ,0.00,1952.42,PLN,C007
PL01-2024-000754,1,2024-07-31,1000 ,13985.29,0.00,PLN,C007
PL01-2024-000754,2,2024-07-31,1200 ,0.00,13985.29,PLN,C007
PL01-2024-000755,1,2024-06-02,1200 ,19699.63,0.00,PLN,C002
PL01-2024-000755,2,2024-06-02,4000 ,0.00,16949.46,PLN,C002
PL01-2024-000755,3,2024-06-02,4100 ,0.00,2750.17,PLN,C002
PL01-2024-000756,1,2024-08-16,1000 ,19699.63,0.00,PLN,C002
PL01-2024-000756,2,2024-08-16,1200 ,0.00,19699.63,PLN,C002
PL01-2024-000757,1,2024-06-19,1200 ,26964.12,0.00,PLN,C001
PL01-2024-000757,2,2024-06-19,4000 ,0.00,23199.79,PLN,C001
PL01-2024-000757,3,2024-06-19,4100 ,0.00,3764.33,PLN,C001
PL01-2024-000758,1,2024-08-21,1000 ,26964.12,0.00,PLN,C001
PL01-2024-000758,2,2024-08-21,1200 ,0.00,26964.12,PLN,C001
PL01-2024-000759,1,2024-06-23,1200 ,25118.94,0.00,PLN,C014
PL01-2024-000759,2,2024-06-23,4000 ,0.00,21612.21,PLN,C014
PL01-2024-000759,3,2024-06-23,4100 ,0.00,3506.73,PLN,C014
PL01-2024-000760,1,2024-07-29,1000 ,25118.94,0.00,PLN,C014
PL01-2024-000760,2,2024-07-29,1200 ,0.00,25118.94,PLN,C014
PL01-2024-000761,1,2024-06-19,1200 ,1129.44,0.00,PLN,C005
PL01-2024-000761,2,2024-06-19,4000 ,0.00,971.76,PLN,C005
PL01-2024-000761,3,2024-06-19,4100 ,0.00,157.68,PLN,C005
PL01-2024-000762,1,2024-08-05,1000 ,1129.44,0.00,PLN,C005
PL01-2024-000762,2,2024-08-05,1200 ,0.00,1129.44,PLN,C005
PL01-2024-000763,1,2024-06-08,1300 ,285191.68,0.00,PLN,V016
PL01-2024-000763,2,2024-06-08,2100 ,0.00,285191.68,PLN,V016
PL01-2024-000764,1,2024-07-20,2100 ,285191.68,0.00,PLN,V016
PL01-2024-000764,2,2024-07-20,1000 ,0.00,285191.68,PLN,V016
PL01-2024-000765,1,2024-06-20,1300 ,152602.88,0.00,PLN,V017
PL01-2024-000765,2,2024-06-20,2100 ,0.00,152602.88,PLN,V017
PL01-2024-000766,1,2024-07-23,2100 ,152602.88,0.00,PLN,V017
PL01-2024-000766,2,2024-07-23,1000 ,0.00,152602.88,PLN,V017
PL01-2024-000767,1,2024-06-19,1300 ,463588.35,0.00,PLN,V016
PL01-2024-000767,2,2024-06-19,2100 ,0.00,463588.35,PLN,V016
PL01-2024-000768,1,2024-07-13,2100 ,463588.35,0.00,PLN,V016
PL01-2024-000768,2,2024-07-13,1000 ,0.00,463588.35,PLN,V016
PL01-2024-000769,1,2024-06-23,1300 ,88747.46,0.00,PLN,V021
PL01-2024-000769,2,2024-06-23,2100 ,0.00,88747.46,PLN,V021
PL01-2024-000770,1,2024-08-07,2100 ,88747.46,0.00,PLN,V021
PL01-2024-000770,2,2024-08-07,1000 ,0.00,88747.46,PLN,V021
PL01-2024-000771,1,2024-06-30,5000 ,967828.89,0.00,PLN,
PL01-2024-000771,2,2024-06-30,1300 ,0.00,967828.89,PLN,
PL01-2024-000772,1,2024-06-02,6100 ,84375.50,0.00,PLN,V039
PL01-2024-000772,2,2024-06-02,2100 ,0.00,84375.50,PLN,V039
PL01-2024-000773,1,2024-07-11,2100 ,84375.50,0.00,PLN,V039
PL01-2024-000773,2,2024-07-11,1000 ,0.00,84375.50,PLN,V039
PL01-2024-000774,1,2024-06-13,6200 ,77867.18,0.00,PLN,V057
PL01-2024-000774,2,2024-06-13,2100 ,0.00,77867.18,PLN,V057
PL01-2024-000775,1,2024-07-24,2100 ,77867.18,0.00,PLN,V057
PL01-2024-000775,2,2024-07-24,1000 ,0.00,77867.18,PLN,V057
PL01-2024-000776,1,2024-06-15,6300 ,33375.89,0.00,PLN,V054
PL01-2024-000776,2,2024-06-15,2100 ,0.00,33375.89,PLN,V054
PL01-2024-000777,1,2024-08-02,2100 ,33375.89,0.00,PLN,V054
PL01-2024-000777,2,2024-08-02,1000 ,0.00,33375.89,PLN,V054
PL01-2024-000778,1,2024-06-07,6400 ,56569.52,0.00,PLN,V032
PL01-2024-000778,2,2024-06-07,2100 ,0.00,56569.52,PLN,V032
PL01-2024-000779,1,2024-07-30,2100 ,56569.52,0.00,PLN,V032
PL01-2024-000779,2,2024-07-30,1000 ,0.00,56569.52,PLN,V032
PL01-2024-000780,1,2024-06-25,6000 ,690187.25,0.00,PLN,
PL01-2024-000780,2,2024-06-25,1000 ,0.00,690187.25,PLN,
PL01-2024-000781,1,2024-06-30,6900 ,42708.33,0.00,PLN,
PL01-2024-000781,2,2024-06-30,1590 ,0.00,42708.33,PLN,
PL01-2024-000782,1,2024-07-01,1200 ,8580.45,0.00,PLN,C033
PL01-2024-000782,2,2024-07-01,4000 ,0.00,7535.12,PLN,C033
PL01-2024-000782,3,2024-07-01,4100 ,0.00,1045.33,PLN,C033
PL01-2024-000783,1,2024-08-19,1000 ,8580.45,0.00,PLN,C033
PL01-2024-000783,2,2024-08-19,1200 ,0.00,8580.45,PLN,C033
PL01-2024-000784,1,2024-07-15,1200 ,27167.07,0.00,PLN,C024
PL01-2024-000784,2,2024-07-15,4000 ,0.00,23857.38,PLN,C024
PL01-2024-000784,3,2024-07-15,4100 ,0.00,3309.69,PLN,C024
PL01-2024-000785,1,2024-07-30,1000 ,27167.07,0.00,PLN,C024
PL01-2024-000785,2,2024-07-30,1200 ,0.00,27167.07,PLN,C024
PL01-2024-000786,1,2024-07-14,1200 ,47763.41,0.00,PLN,C006
PL01-2024-000786,2,2024-07-14,4000 ,0.00,41944.53,PLN,C006
PL01-2024-000786,3,2024-07-14,4100 ,0.00,5818.88,PLN,C006
PL01-2024-000787,1,2024-08-28,1000 ,47763.41,0.00,PLN,C006
PL01-2024-000787,2,2024-08-28,1200 ,0.00,47763.41,PLN,C006
PL01-2024-000788,1,2024-07-23,1200 ,42705.37,0.00,PLN,C007
PL01-2024-000788,2,2024-07-23,4000 ,0.00,37502.70,PLN,C007
PL01-2024-000788,3,2024-07-23,4100 ,0.00,5202.67,PLN,C007
PL01-2024-000789,1,2024-09-25,1000 ,42705.37,0.00,PLN,C007
PL01-2024-000789,2,2024-09-25,1200 ,0.00,42705.37,PLN,C007
PL01-2024-000790,1,2024-07-20,1200 ,29935.15,0.00,PLN,C036
PL01-2024-000790,2,2024-07-20,4000 ,0.00,26288.24,PLN,C036
PL01-2024-000790,3,2024-07-20,4100 ,0.00,3646.91,PLN,C036
PL01-2024-000791,1,2024-09-22,1000 ,29935.15,0.00,PLN,C036
PL01-2024-000791,2,2024-09-22,1200 ,0.00,29935.15,PLN,C036
PL01-2024-000792,1,2024-07-19,1200 ,8353.63,0.00,PLN,C015
PL01-2024-000792,2,2024-07-19,4000 ,0.00,7335.93,PLN,C015
PL01-2024-000792,3,2024-07-19,4100 ,0.00,1017.70,PLN,C015
PL01-2024-000793,1,2024-09-04,1000 ,8353.63,0.00,PLN,C015
PL01-2024-000793,2,2024-09-04,1200 ,0.00,8353.63,PLN,C015
PL01-2024-000794,1,2024-07-03,1200 ,13739.87,0.00,PLN,C033
PL01-2024-000794,2,2024-07-03,4000 ,0.00,12065.98,PLN,C033
PL01-2024-000794,3,2024-07-03,4100 ,0.00,1673.89,PLN,C033
PL01-2024-000795,1,2024-08-08,1000 ,13739.87,0.00,PLN,C033
PL01-2024-000795,2,2024-08-08,1200 ,0.00,13739.87,PLN,C033
PL01-2024-000796,1,2024-07-19,1200 ,16857.61,0.00,PLN,C023
PL01-2024-000796,2,2024-07-19,4000 ,0.00,14803.90,PLN,C023
PL01-2024-000796,3,2024-07-19,4100 ,0.00,2053.71,PLN,C023
PL01-2024-000797,1,2024-09-18,1000 ,16857.61,0.00,PLN,C023
PL01-2024-000797,2,2024-09-18,1200 ,0.00,16857.61,PLN,C023
PL01-2024-000798,1,2024-07-21,1200 ,68466.04,0.00,PLN,C022
PL01-2024-000798,2,2024-07-21,4000 ,0.00,60125.02,PLN,C022
PL01-2024-000798,3,2024-07-21,4100 ,0.00,8341.02,PLN,C022
PL01-2024-000799,1,2024-08-26,1000 ,68466.04,0.00,PLN,C022
PL01-2024-000799,2,2024-08-26,1200 ,0.00,68466.04,PLN,C022
PL01-2024-000800,1,2024-07-25,1200 ,10075.97,0.00,PLN,C032
PL01-2024-000800,2,2024-07-25,4000 ,0.00,8848.44,PLN,C032
PL01-2024-000800,3,2024-07-25,4100 ,0.00,1227.53,PLN,C032
PL01-2024-000801,1,2024-09-16,1000 ,10075.97,0.00,PLN,C032
PL01-2024-000801,2,2024-09-16,1200 ,0.00,10075.97,PLN,C032
PL01-2024-000802,1,2024-07-31,1200 ,1910.53,0.00,PLN,C024
PL01-2024-000802,2,2024-07-31,4000 ,0.00,1677.78,PLN,C024
PL01-2024-000802,3,2024-07-31,4100 ,0.00,232.75,PLN,C024
PL01-2024-000803,1,2024-09-23,1000 ,1910.53,0.00,PLN,C024
PL01-2024-000803,2,2024-09-23,1200 ,0.00,1910.53,PLN,C024
PL01-2024-000804,1,2024-07-17,1200 ,39817.41,0.00,PLN,C019
PL01-2024-000804,2,2024-07-17,4000 ,0.00,34966.57,PLN,C019
PL01-2024-000804,3,2024-07-17,4100 ,0.00,4850.84,PLN,C019
PL01-2024-000805,1,2024-10-10,1000 ,39817.41,0.00,PLN,C019
PL01-2024-000805,2,2024-10-10,1200 ,0.00,39817.41,PLN,C019
PL01-2024-000806,1,2024-07-17,1200 ,186700.41,0.00,PLN,C020
PL01-2024-000806,2,2024-07-17,4000 ,0.00,163955.24,PLN,C020
PL01-2024-000806,3,2024-07-17,4100 ,0.00,22745.17,PLN,C020
PL01-2024-000807,1,2024-09-03,1000 ,186700.41,0.00,PLN,C020
PL01-2024-000807,2,2024-09-03,1200 ,0.00,186700.41,PLN,C020
PL01-2024-000808,1,2024-07-04,1200 ,105507.94,0.00,PLN,C004
PL01-2024-000808,2,2024-07-04,4000 ,0.00,92654.21,PLN,C004
PL01-2024-000808,3,2024-07-04,4100 ,0.00,12853.73,PLN,C004
PL01-2024-000809,1,2024-07-26,1000 ,105507.94,0.00,PLN,C004
PL01-2024-000809,2,2024-07-26,1200 ,0.00,105507.94,PLN,C004
PL01-2024-000810,1,2024-07-26,1200 ,60377.84,0.00,PLN,C008
PL01-2024-000810,2,2024-07-26,4000 ,0.00,53022.18,PLN,C008
PL01-2024-000810,3,2024-07-26,4100 ,0.00,7355.66,PLN,C008
PL01-2024-000811,1,2024-08-30,1000 ,60377.84,0.00,PLN,C008
PL01-2024-000811,2,2024-08-30,1200 ,0.00,60377.84,PLN,C008
PL01-2024-000812,1,2024-07-08,1200 ,14894.67,0.00,PLN,C037
PL01-2024-000812,2,2024-07-08,4000 ,0.00,13080.10,PLN,C037
PL01-2024-000812,3,2024-07-08,4100 ,0.00,1814.57,PLN,C037
PL01-2024-000813,1,2024-09-11,1000 ,14894.67,0.00,PLN,C037
PL01-2024-000813,2,2024-09-11,1200 ,0.00,14894.67,PLN,C037
PL01-2024-000814,1,2024-07-27,1200 ,59832.54,0.00,PLN,C007
PL01-2024-000814,2,2024-07-27,4000 ,0.00,52543.32,PLN,C007
PL01-2024-000814,3,2024-07-27,4100 ,0.00,7289.22,PLN,C007
PL01-2024-000815,1,2024-09-09,1000 ,59832.54,0.00,PLN,C007
PL01-2024-000815,2,2024-09-09,1200 ,0.00,59832.54,PLN,C007
PL01-2024-000816,1,2024-07-06,1200 ,43002.60,0.00,PLN,C008
PL01-2024-000816,2,2024-07-06,4000 ,0.00,37763.72,PLN,C008
PL01-2024-000816,3,2024-07-06,4100 ,0.00,5238.88,PLN,C008
PL01-2024-000817,1,2024-08-29,1000 ,43002.60,0.00,PLN,C008
PL01-2024-000817,2,2024-08-29,1200 ,0.00,43002.60,PLN,C008
PL01-2024-000818,1,2024-07-30,1200 ,15507.65,0.00,PLN,C013
PL01-2024-000818,2,2024-07-30,4000 ,0.00,13618.40,PLN,C013
PL01-2024-000818,3,2024-07-30,4100 ,0.00,1889.25,PLN,C013
PL01-2024-000819,1,2024-09-27,1000 ,15507.65,0.00,PLN,C013
PL01-2024-000819,2,2024-09-27,1200 ,0.00,15507.65,PLN,C013
PL01-2024-000820,1,2024-07-09,1200 ,21560.49,0.00,PLN,C011
PL01-2024-000820,2,2024-07-09,4000 ,0.00,18933.84,PLN,C011
PL01-2024-000820,3,2024-07-09,4100 ,0.00,2626.65,PLN,C011
PL01-2024-000821,1,2024-08-15,1000 ,21560.49,0.00,PLN,C011
PL01-2024-000821,2,2024-08-15,1200 ,0.00,21560.49,PLN,C011
PL01-2024-000822,1,2024-07-18,1200 ,13137.52,0.00,PLN,C007
PL01-2024-000822,2,2024-07-18,4000 ,0.00,11537.01,PLN,C007
PL01-2024-000822,3,2024-07-18,4100 ,0.00,1600.51,PLN,C007
PL01-2024-000823,1,2024-10-10,1000 ,13137.52,0.00,PLN,C007
PL01-2024-000823,2,2024-10-10,1200 ,0.00,13137.52,PLN,C007
PL01-2024-000824,1,2024-07-17,1200 ,39078.37,0.00,PLN,C010
PL01-2024-000824,2,2024-07-17,4000 ,0.00,34317.57,PLN,C010
PL01-2024-000824,3,2024-07-17,4100 ,0.00,4760.80,PLN,C010
PL01-2024-000825,1,2024-08-25,1000 ,39078.37,0.00,PLN,C010
PL01-2024-000825,2,2024-08-25,1200 ,0.00,39078.37,PLN,C010
PL01-2024-000826,1,2024-07-05,1200 ,9962.98,0.00,PLN,C026
PL01-2024-000826,2,2024-07-05,4000 ,0.00,8749.22,PLN,C026
PL01-2024-000826,3,2024-07-05,4100 ,0.00,1213.76,PLN,C026
PL01-2024-000827,1,2024-09-12,1000 ,9962.98,0.00,PLN,C026
PL01-2024-000827,2,2024-09-12,1200 ,0.00,9962.98,PLN,C026
PL01-2024-000828,1,2024-07-12,1200 ,116737.53,0.00,PLN,C010
PL01-2024-000828,2,2024-07-12,4000 ,0.00,102515.74,PLN,C010
PL01-2024-000828,3,2024-07-12,4100 ,0.00,14221.79,PLN,C010
PL01-2024-000829,1,2024-09-05,1000 ,116737.53,0.00,PLN,C010
PL01-2024-000829,2,2024-09-05,1200 ,0.00,116737.53,PLN,C010
PL01-2024-000830,1,2024-07-20,1200 ,5075.89,0.00,PLN,C032
PL01-2024-000830,2,2024-07-20,4000 ,0.00,4457.51,PLN,C032
PL01-2024-000830,3,2024-07-20,4100 ,0.00,618.38,PLN,C032
PL01-2024-000831,1,2024-09-08,1000 ,5075.89,0.00,PLN,C032
PL01-2024-000831,2,2024-09-08,1200 ,0.00,5075.89,PLN,C032
PL01-2024-000832,1,2024-07-07,1200 ,18398.77,0.00,PLN,C007
PL01-2024-000832,2,2024-07-07,4000 ,0.00,16157.30,PLN,C007
PL01-2024-000832,3,2024-07-07,4100 ,0.00,2241.47,PLN,C007
PL01-2024-000833,1,2024-08-24,1000 ,18398.77,0.00,PLN,C007
PL01-2024-000833,2,2024-08-24,1200 ,0.00,18398.77,PLN,C007
PL01-2024-000834,1,2024-07-08,1200 ,17430.41,0.00,PLN,C010
PL01-2024-000834,2,2024-07-08,4000 ,0.00,15306.91,PLN,C010
PL01-2024-000834,3,2024-07-08,4100 ,0.00,2123.50,PLN,C010
PL01-2024-000835,1,2024-08-23,1000 ,17430.41,0.00,PLN,C010
PL01-2024-000835,2,2024-08-23,1200 ,0.00,17430.41,PLN,C010
PL01-2024-000836,1,2024-07-18,1200 ,99448.59,0.00,PLN,C019
PL01-2024-000836,2,2024-07-18,4000 ,0.00,87333.06,PLN,C019
PL01-2024-000836,3,2024-07-18,4100 ,0.00,12115.53,PLN,C019
PL01-2024-000837,1,2024-08-30,1000 ,99448.59,0.00,PLN,C019
PL01-2024-000837,2,2024-08-30,1200 ,0.00,99448.59,PLN,C019
PL01-2024-000838,1,2024-07-29,1200 ,3690.25,0.00,PLN,C033
PL01-2024-000838,2,2024-07-29,4000 ,0.00,3240.68,PLN,C033
PL01-2024-000838,3,2024-07-29,4100 ,0.00,449.57,PLN,C033
PL01-2024-000839,1,2024-08-20,1000 ,3690.25,0.00,PLN,C033
PL01-2024-000839,2,2024-08-20,1200 ,0.00,3690.25,PLN,C033
PL01-2024-000840,1,2024-07-13,1200 ,16352.03,0.00,PLN,C012
PL01-2024-000840,2,2024-07-13,4000 ,0.00,14359.91,PLN,C012
PL01-2024-000840,3,2024-07-13,4100 ,0.00,1992.12,PLN,C012
PL01-2024-000841,1,2024-10-01,1000 ,16352.03,0.00,PLN,C012
PL01-2024-000841,2,2024-10-01,1200 ,0.00,16352.03,PLN,C012
PL01-2024-000842,1,2024-07-21,1200 ,38444.89,0.00,PLN,C027
PL01-2024-000842,2,2024-07-21,4000 ,0.00,33761.26,PLN,C027
PL01-2024-000842,3,2024-07-21,4100 ,0.00,4683.63,PLN,C027
PL01-2024-000843,1,2024-10-13,1000 ,38444.89,0.00,PLN,C027
PL01-2024-000843,2,2024-10-13,1200 ,0.00,38444.89,PLN,C027
PL01-2024-000844,1,2024-07-04,1200 ,32198.66,0.00,PLN,C030
PL01-2024-000844,2,2024-07-04,4000 ,0.00,28275.99,PLN,C030
PL01-2024-000844,3,2024-07-04,4100 ,0.00,3922.67,PLN,C030
PL01-2024-000845,1,2024-08-31,1000 ,32198.66,0.00,PLN,C030
PL01-2024-000845,2,2024-08-31,1200 ,0.00,32198.66,PLN,C030
PL01-2024-000846,1,2024-07-03,1200 ,19008.32,0.00,PLN,C005
PL01-2024-000846,2,2024-07-03,4000 ,0.00,16692.59,PLN,C005
PL01-2024-000846,3,2024-07-03,4100 ,0.00,2315.73,PLN,C005
PL01-2024-000847,1,2024-08-08,1000 ,19008.32,0.00,PLN,C005
PL01-2024-000847,2,2024-08-08,1200 ,0.00,19008.32,PLN,C005
PL01-2024-000848,1,2024-07-04,1200 ,40751.53,0.00,PLN,C034
PL01-2024-000848,2,2024-07-04,4000 ,0.00,35786.89,PLN,C034
PL01-2024-000848,3,2024-07-04,4100 ,0.00,4964.64,PLN,C034
PL01-2024-000849,1,2024-09-20,1000 ,40751.53,0.00,PLN,C034
PL01-2024-000849,2,2024-09-20,1200 ,0.00,40751.53,PLN,C034
PL01-2024-000850,1,2024-07-03,1200 ,24492.81,0.00,PLN,C031
PL01-2024-000850,2,2024-07-03,4000 ,0.00,21508.92,PLN,C031
PL01-2024-000850,3,2024-07-03,4100 ,0.00,2983.89,PLN,C031
PL01-2024-000851,1,2024-08-24,1000 ,24492.81,0.00,PLN,C031
PL01-2024-000851,2,2024-08-24,1200 ,0.00,24492.81,PLN,C031
PL01-2024-000852,1,2024-07-05,1200 ,11564.87,0.00,PLN,C028
PL01-2024-000852,2,2024-07-05,4000 ,0.00,10155.96,PLN,C028
PL01-2024-000852,3,2024-07-05,4100 ,0.00,1408.91,PLN,C028
PL01-2024-000853,1,2024-09-03,1000 ,11564.87,0.00,PLN,C028
PL01-2024-000853,2,2024-09-03,1200 ,0.00,11564.87,PLN,C028
PL01-2024-000854,1,2024-07-30,1200 ,8074.71,0.00,PLN,C015
PL01-2024-000854,2,2024-07-30,4000 ,0.00,7090.99,PLN,C015
PL01-2024-000854,3,2024-07-30,4100 ,0.00,983.72,PLN,C015
PL01-2024-000855,1,2024-09-16,1000 ,8074.71,0.00,PLN,C015
PL01-2024-000855,2,2024-09-16,1200 ,0.00,8074.71,PLN,C015
PL01-2024-000856,1,2024-07-18,1200 ,23575.26,0.00,PLN,C030
PL01-2024-000856,2,2024-07-18,4000 ,0.00,20703.15,PLN,C030
PL01-2024-000856,3,2024-07-18,4100 ,0.00,2872.11,PLN,C030
PL01-2024-000857,1,2024-09-11,1000 ,23575.26,0.00,PLN,C030
PL01-2024-000857,2,2024-09-11,1200 ,0.00,23575.26,PLN,C030
PL01-2024-000858,1,2024-07-12,1200 ,12575.94,0.00,PLN,C039
PL01-2024-000858,2,2024-07-12,4000 ,0.00,11043.85,PLN,C039
PL01-2024-000858,3,2024-07-12,4100 ,0.00,1532.09,PLN,C039
PL01-2024-000859,1,2024-08-23,1000 ,12575.94,0.00,PLN,C039
PL01-2024-000859,2,2024-08-23,1200 ,0.00,12575.94,PLN,C039
PL01-2024-000860,1,2024-07-30,1200 ,8733.87,0.00,PLN,C039
PL01-2024-000860,2,2024-07-30,4000 ,0.00,7669.85,PLN,C039
PL01-2024-000860,3,2024-07-30,4100 ,0.00,1064.02,PLN,C039
PL01-2024-000861,1,2024-10-03,1000 ,8733.87,0.00,PLN,C039
PL01-2024-000861,2,2024-10-03,1200 ,0.00,8733.87,PLN,C039
PL01-2024-000862,1,2024-07-18,1200 ,10169.83,0.00,PLN,C027
PL01-2024-000862,2,2024-07-18,4000 ,0.00,8930.87,PLN,C027
PL01-2024-000862,3,2024-07-18,4100 ,0.00,1238.96,PLN,C027
PL01-2024-000863,1,2024-09-18,1000 ,10169.83,0.00,PLN,C027
PL01-2024-000863,2,2024-09-18,1200 ,0.00,10169.83,PLN,C027
PL01-2024-000864,1,2024-07-23,1200 ,5809.67,0.00,PLN,C012
PL01-2024-000864,2,2024-07-23,4000 ,0.00,5101.89,PLN,C012
PL01-2024-000864,3,2024-07-23,4100 ,0.00,707.78,PLN,C012
PL01-2024-000865,1,2024-09-11,1000 ,5809.67,0.00,PLN,C012
PL01-2024-000865,2,2024-09-11,1200 ,0.00,5809.67,PLN,C012
PL01-2024-000866,1,2024-07-07,1200 ,26054.88,0.00,PLN,C008
PL01-2024-000866,2,2024-07-07,4000 ,0.00,22880.69,PLN,C008
PL01-2024-000866,3,2024-07-07,4100 ,0.00,3174.19,PLN,C008
PL01-2024-000867,1,2024-09-18,1000 ,26054.88,0.00,PLN,C008
PL01-2024-000867,2,2024-09-18,1200 ,0.00,26054.88,PLN,C008
PL01-2024-000868,1,2024-07-12,1200 ,75254.41,0.00,PLN,C025
PL01-2024-000868,2,2024-07-12,4000 ,0.00,66086.38,PLN,C025
PL01-2024-000868,3,2024-07-12,4100 ,0.00,9168.03,PLN,C025
PL01-2024-000869,1,2024-10-27,1000 ,75254.41,0.00,PLN,C025
PL01-2024-000869,2,2024-10-27,1200 ,0.00,75254.41,PLN,C025
PL01-2024-000870,1,2024-07-25,1200 ,105660.63,0.00,PLN,C022
