doc_id,line_no,posting_date,account,debit,credit,currency,partner_id
NL01-2024-001230,3,2024-07-23,4100,0.00,5750.35,EUR,C015
NL01-2024-001231,1,2024-08-23,1000,24511.11,0.00,EUR,C015
NL01-2024-001231,2,2024-08-23,1200,0.00,24511.11,EUR,C015
NL01-2024-001232,1,2024-07-04,1200,2988.41,0.00,EUR,C013
NL01-2024-001232,2,2024-07-04,4000,0.00,2287.32,EUR,C013
NL01-2024-001232,3,2024-07-04,4100,0.00,701.09,EUR,C013
NL01-2024-001233,1,2024-08-12,1000,2988.41,0.00,EUR,C013
NL01-2024-001233,2,2024-08-12,1200,0.00,2988.41,EUR,C013
NL01-2024-001234,1,2024-07-25,1200,42705.70,0.00,EUR,C003
NL01-2024-001234,2,2024-07-25,4000,0.00,32686.86,EUR,C003
NL01-2024-001234,3,2024-07-25,4100,0.00,10018.84,EUR,C003
NL01-2024-001235,1,2024-09-02,1000,42705.70,0.00,EUR,C003
NL01-2024-001235,2,2024-09-02,1200,0.00,42705.70,EUR,C003
NL01-2024-001236,1,2024-07-26,1200,52353.01,0.00,EUR,C025
NL01-2024-001236,2,2024-07-26,4000,0.00,40070.90,EUR,C025
NL01-2024-001236,3,2024-07-26,4100,0.00,12282.11,EUR,C025
NL01-2024-001237,1,2024-09-01,1000,52353.01,0.00,EUR,C025
NL01-2024-001237,2,2024-09-01,1200,0.00,52353.01,EUR,C025
NL01-2024-001238,1,2024-07-18,1200,3979.17,0.00,EUR,C031
NL01-2024-001238,2,2024-07-18,4000,0.00,3045.65,EUR,C031
NL01-2024-001238,3,2024-07-18,4100,0.00,933.52,EUR,C031
NL01-2024-001239,1,2024-08-11,1000,3979.17,0.00,EUR,C031
NL01-2024-001239,2,2024-08-11,1200,0.00,3979.17,EUR,C031
NL01-2024-001240,1,2024-07-28,1200,10485.20,0.00,EUR,C012
NL01-2024-001240,2,2024-07-28,4000,0.00,8025.35,EUR,C012
NL01-2024-001240,3,2024-07-28,4100,0.00,2459.85,EUR,C012
NL01-2024-001241,1,2024-08-24,1000,10485.20,0.00,EUR,C012
NL01-2024-001241,2,2024-08-24,1200,0.00,10485.20,EUR,C012
NL01-2024-001242,1,2024-07-05,1200,13245.49,0.00,EUR,C030
NL01-2024-001242,2,2024-07-05,4000,0.00,10138.07,EUR,C030
NL01-2024-001242,3,2024-07-05,4100,0.00,3107.42,EUR,C030
NL01-2024-001243,1,2024-08-25,1000,13245.49,0.00,EUR,C030
NL01-2024-001243,2,2024-08-25,1200,0.00,13245.49,EUR,C030
NL01-2024-001244,1,2024-07-31,1200,9502.47,0.00,EUR,C022
NL01-2024-001244,2,2024-07-31,4000,0.00,7273.17,EUR,C022
NL01-2024-001244,3,2024-07-31,4100,0.00,2229.30,EUR,C022
NL01-2024-001245,1,2024-09-06,1000,9502.47,0.00,EUR,C022
NL01-2024-001245,2,2024-09-06,1200,0.00,9502.47,EUR,C022
NL01-2024-001246,1,2024-07-30,1200,4043.45,0.00,EUR,C030
NL01-2024-001246,2,2024-07-30,4000,0.00,3094.85,EUR,C030
NL01-2024-001246,3,2024-07-30,4100,0.00,948.60,EUR,C030
NL01-2024-001247,1,2024-08-18,1000,4043.45,0.00,EUR,C030
NL01-2024-001247,2,2024-08-18,1200,0.00,4043.45,EUR,C030
NL01-2024-001248,1,2024-07-19,1200,14275.36,0.00,EUR,C011
NL01-2024-001248,2,2024-07-19,4000,0.00,10926.33,EUR,C011
NL01-2024-001248,3,2024-07-19,4100,0.00,3349.03,EUR,C011
NL01-2024-001249,1,2024-08-13,1000,14275.36,0.00,EUR,C011
NL01-2024-001249,2,2024-08-13,1200,0.00,14275.36,EUR,C011
NL01-2024-001250,1,2024-07-09,1200,7716.08,0.00,EUR,C022
NL01-2024-001250,2,2024-07-09,4000,0.00,5905.87,EUR,C022
NL01-2024-001250,3,2024-07-09,4100,0.00,1810.21,EUR,C022
NL01-2024-001251,1,2024-08-30,1000,7716.08,0.00,EUR,C022
NL01-2024-001251,2,2024-08-30,1200,0.00,7716.08,EUR,C022
NL01-2024-001252,1,2024-07-24,1200,9458.41,0.00,EUR,C027
NL01-2024-001252,2,2024-07-24,4000,0.00,7239.45,EUR,C027
NL01-2024-001252,3,2024-07-24,4100,0.00,2218.96,EUR,C027
NL01-2024-001253,1,2024-08-28,1000,9458.41,0.00,EUR,C027
NL01-2024-001253,2,2024-08-28,1200,0.00,9458.41,EUR,C027
NL01-2024-001254,1,2024-07-19,1200,8747.23,0.00,EUR,C032
NL01-2024-001254,2,2024-07-19,4000,0.00,6695.11,EUR,C032
NL01-2024-001254,3,2024-07-19,4100,0.00,2052.12,EUR,C032
NL01-2024-001255,1,2024-08-15,1000,8747.23,0.00,EUR,C032
NL01-2024-001255,2,2024-08-15,1200,0.00,8747.23,EUR,C032
NL01-2024-001256,1,2024-07-22,1200,7020.17,0.00,EUR,C034
NL01-2024-001256,2,2024-07-22,4000,0.00,5373.23,EUR,C034
NL01-2024-001256,3,2024-07-22,4100,0.00,1646.94,EUR,C034
NL01-2024-001257,1,2024-08-28,1000,7020.17,0.00,EUR,C034
NL01-2024-001257,2,2024-08-28,1200,0.00,7020.17,EUR,C034
NL01-2024-001258,1,2024-07-19,1200,13168.30,0.00,EUR,C020
NL01-2024-001258,2,2024-07-19,4000,0.00,10078.99,EUR,C020
NL01-2024-001258,3,2024-07-19,4100,0.00,3089.31,EUR,C020
NL01-2024-001259,1,2024-09-24,1000,13168.30,0.00,EUR,C020
NL01-2024-001259,2,2024-09-24,1200,0.00,13168.30,EUR,C020
NL01-2024-001260,1,2024-07-22,1200,8092.79,0.00,EUR,C034
NL01-2024-001260,2,2024-07-22,4000,0.00,6194.21,EUR,C034
NL01-2024-001260,3,2024-07-22,4100,0.00,1898.58,EUR,C034
NL01-2024-001261,1,2024-09-07,1000,8092.79,0.00,EUR,C034
NL01-2024-001261,2,2024-09-07,1200,0.00,8092.79,EUR,C034
NL01-2024-001262,1,2024-07-25,1200,9428.13,0.00,EUR,C028
NL01-2024-001262,2,2024-07-25,4000,0.00,7216.27,EUR,C028
NL01-2024-001262,3,2024-07-25,4100,0.00,2211.86,EUR,C028
NL01-2024-001263,1,2024-08-12,1000,9428.13,0.00,EUR,C028
NL01-2024-001263,2,2024-08-12,1200,0.00,9428.13,EUR,C028
NL01-2024-001264,1,2024-07-10,1200,8814.92,0.00,EUR,C017
NL01-2024-001264,2,2024-07-10,4000,0.00,6746.92,EUR,C017
NL01-2024-001264,3,2024-07-10,4100,0.00,2068.00,EUR,C017
NL01-2024-001265,1,2024-08-03,1000,8814.92,0.00,EUR,C017
NL01-2024-001265,2,2024-08-03,1200,0.00,8814.92,EUR,C017
NL01-2024-001266,1,2024-07-15,1200,5300.85,0.00,EUR,C020
NL01-2024-001266,2,2024-07-15,4000,0.00,4057.26,EUR,C020
NL01-2024-001266,3,2024-07-15,4100,0.00,1243.59,EUR,C020
NL01-2024-001267,1,2024-08-16,1000,5300.85,0.00,EUR,C020
NL01-2024-001267,2,2024-08-16,1200,0.00,5300.85,EUR,C020
NL01-2024-001268,1,2024-07-09,1200,3630.06,0.00,EUR,C012
NL01-2024-001268,2,2024-07-09,4000,0.00,2778.44,EUR,C012
NL01-2024-001268,3,2024-07-09,4100,0.00,851.62,EUR,C012
NL01-2024-001269,1,2024-07-28,1000,3630.06,0.00,EUR,C012
NL01-2024-001269,2,2024-07-28,1200,0.00,3630.06,EUR,C012
NL01-2024-001270,1,2024-07-26,1200,8929.53,0.00,EUR,C012
NL01-2024-001270,2,2024-07-26,4000,0.00,6834.65,EUR,C012
NL01-2024-001270,3,2024-07-26,4100,0.00,2094.88,EUR,C012
NL01-2024-001271,1,2024-08-29,1000,8929.53,0.00,EUR,C012
NL01-2024-001271,2,2024-08-29,1200,0.00,8929.53,EUR,C012
NL01-2024-001272,1,2024-07-04,1200,6480.64,0.00,EUR,C040
NL01-2024-001272,2,2024-07-04,4000,0.00,4960.27,EUR,C040
NL01-2024-001272,3,2024-07-04,4100,0.00,1520.37,EUR,C040
NL01-2024-001273,1,2024-07-31,1000,6480.64,0.00,EUR,C040
NL01-2024-001273,2,2024-07-31,1200,0.00,6480.64,EUR,C040
NL01-2024-001274,1,2024-07-10,1200,2973.28,0.00,EUR,C037
NL01-2024-001274,2,2024-07-10,4000,0.00,2275.74,EUR,C037
NL01-2024-001274,3,2024-07-10,4100,0.00,697.54,EUR,C037
NL01-2024-001275,1,2024-08-08,1000,2973.28,0.00,EUR,C037
NL01-2024-001275,2,2024-08-08,1200,0.00,2973.28,EUR,C037
NL01-2024-001276,1,2024-07-17,1200,43754.35,0.00,EUR,C035
NL01-2024-001276,2,2024-07-17,4000,0.00,33489.50,EUR,C035
NL01-2024-001276,3,2024-07-17,4100,0.00,10264.85,EUR,C035
NL01-2024-001277,1,2024-08-05,1000,43754.35,0.00,EUR,C035
NL01-2024-001277,2,2024-08-05,1200,0.00,43754.35,EUR,C035
NL01-2024-001278,1,2024-07-23,1200,18798.11,0.00,EUR,C010
NL01-2024-001278,2,2024-07-23,4000,0.00,14388.04,EUR,C010
NL01-2024-001278,3,2024-07-23,4100,0.00,4410.07,EUR,C010
NL01-2024-001279,1,2024-08-19,1000,18798.11,0.00,EUR,C010
NL01-2024-001279,2,2024-08-19,1200,0.00,18798.11,EUR,C010
NL01-2024-001280,1,2024-07-10,1200,16116.03,0.00,EUR,C033
NL01-2024-001280,2,2024-07-10,4000,0.00,12335.18,EUR,C033
NL01-2024-001280,3,2024-07-10,4100,0.00,3780.85,EUR,C033
NL01-2024-001281,1,2024-08-07,1000,16116.03,0.00,EUR,C033
NL01-2024-001281,2,2024-08-07,1200,0.00,16116.03,EUR,C033
NL01-2024-001282,1,2024-07-09,1200,7397.35,0.00,EUR,C026
NL01-2024-001282,2,2024-07-09,4000,0.00,5661.92,EUR,C026
NL01-2024-001282,3,2024-07-09,4100,0.00,1735.43,EUR,C026
NL01-2024-001283,1,2024-08-28,1000,7397.35,0.00,EUR,C026
NL01-2024-001283,2,2024-08-28,1200,0.00,7397.35,EUR,C026
NL01-2024-001284,1,2024-07-26,1200,7765.11,0.00,EUR,C030
NL01-2024-001284,2,2024-07-26,4000,0.00,5943.40,EUR,C030
NL01-2024-001284,3,2024-07-26,4100,0.00,1821.71,EUR,C030
NL01-2024-001285,1,2024-09-06,1000,7765.11,0.00,EUR,C030
NL01-2024-001285,2,2024-09-06,1200,0.00,7765.11,EUR,C030
NL01-2024-001286,1,2024-07-28,1200,6855.60,0.00,EUR,C021
NL01-2024-001286,2,2024-07-28,4000,0.00,5247.26,EUR,C021
NL01-2024-001286,3,2024-07-28,4100,0.00,1608.34,EUR,C021
NL01-2024-001287,1,2024-08-22,1000,6855.60,0.00,EUR,C021
NL01-2024-001287,2,2024-08-22,1200,0.00,6855.60,EUR,C021
NL01-2024-001288,1,2024-07-07,1200,7141.97,0.00,EUR,C027
NL01-2024-001288,2,2024-07-07,4000,0.00,5466.45,EUR,C027
NL01-2024-001288,3,2024-07-07,4100,0.00,1675.52,EUR,C027
NL01-2024-001289,1,2024-08-13,1000,7141.97,0.00,EUR,C027
NL01-2024-001289,2,2024-08-13,1200,0.00,7141.97,EUR,C027
NL01-2024-001290,1,2024-07-08,1200,5588.62,0.00,EUR,C037
NL01-2024-001290,2,2024-07-08,4000,0.00,4277.52,EUR,C037
NL01-2024-001290,3,2024-07-08,4100,0.00,1311.10,EUR,C037
NL01-2024-001291,1,2024-07-25,1000,5588.62,0.00,EUR,C037
NL01-2024-001291,2,2024-07-25,1200,0.00,5588.62,EUR,C037
NL01-2024-001292,1,2024-07-29,1200,33879.10,0.00,EUR,C003
NL01-2024-001292,2,2024-07-29,4000,0.00,25931.00,EUR,C003
NL01-2024-001292,3,2024-07-29,4100,0.00,7948.10,EUR,C003
NL01-2024-001293,1,2024-08-29,1000,33879.10,0.00,EUR,C003
NL01-2024-001293,2,2024-08-29,1200,0.00,33879.10,EUR,C003
NL01-2024-001294,1,2024-07-19,1200,4504.14,0.00,EUR,C034
NL01-2024-001294,2,2024-07-19,4000,0.00,3447.46,EUR,C034
NL01-2024-001294,3,2024-07-19,4100,0.00,1056.68,EUR,C034
NL01-2024-001295,1,2024-08-24,1000,4504.14,0.00,EUR,C034
NL01-2024-001295,2,2024-08-24,1200,0.00,4504.14,EUR,C034
NL01-2024-001296,1,2024-07-19,1200,5112.19,0.00,EUR,C011
NL01-2024-001296,2,2024-07-19,4000,0.00,3912.86,EUR,C011
NL01-2024-001296,3,2024-07-19,4100,0.00,1199.33,EUR,C011
NL01-2024-001297,1,2024-08-15,1000,5112.19,0.00,EUR,C011
NL01-2024-001297,2,2024-08-15,1200,0.00,5112.19,EUR,C011
NL01-2024-001298,1,2024-07-17,1200,5809.87,0.00,EUR,C039
NL01-2024-001298,2,2024-07-17,4000,0.00,4446.86,EUR,C039
NL01-2024-001298,3,2024-07-17,4100,0.00,1363.01,EUR,C039
NL01-2024-001299,1,2024-08-25,1000,5809.87,0.00,EUR,C039
NL01-2024-001299,2,2024-08-25,1200,0.00,5809.87,EUR,C039
NL01-2024-001300,1,2024-07-29,1200,9608.44,0.00,EUR,C021
NL01-2024-001300,2,2024-07-29,4000,0.00,7354.28,EUR,C021
NL01-2024-001300,3,2024-07-29,4100,0.00,2254.16,EUR,C021
NL01-2024-001301,1,2024-09-03,1000,9608.44,0.00,EUR,C021
NL01-2024-001301,2,2024-09-03,1200,0.00,9608.44,EUR,C021
NL01-2024-001302,1,2024-07-09,1300,121041.86,0.00,EUR,V005
NL01-2024-001302,2,2024-07-09,2100,0.00,121041.86,EUR,V005
NL01-2024-001303,1,2024-08-01,2100,121041.86,0.00,EUR,V005
NL01-2024-001303,2,2024-08-01,1000,0.00,121041.86,EUR,V005
NL01-2024-001304,1,2024-07-15,1300,68175.38,0.00,EUR,V002
NL01-2024-001304,2,2024-07-15,2100,0.00,68175.38,EUR,V002
NL01-2024-001305,1,2024-08-16,2100,68175.38,0.00,EUR,V002
NL01-2024-001305,2,2024-08-16,1000,0.00,68175.38,EUR,V002
NL01-2024-001306,1,2024-07-12,1300,204434.81,0.00,EUR,V018
NL01-2024-001306,2,2024-07-12,2100,0.00,204434.81,EUR,V018
NL01-2024-001307,1,2024-07-31,2100,204434.81,0.00,EUR,V018
NL01-2024-001307,2,2024-07-31,1000,0.00,204434.81,EUR,V018
NL01-2024-001308,1,2024-07-01,1300,137843.77,0.00,EUR,V022
NL01-2024-001308,2,2024-07-01,2100,0.00,137843.77,EUR,V022
NL01-2024-001309,1,2024-07-31,2100,137843.77,0.00,EUR,V022
NL01-2024-001309,2,2024-07-31,1000,0.00,137843.77,EUR,V022
NL01-2024-001310,1,2024-07-31,5000,492725.99,0.00,EUR,
NL01-2024-001310,2,2024-07-31,1300,0.00,492725.99,EUR,
NL01-2024-001311,1,2024-07-09,6100,52437.28,0.00,EUR,V040
NL01-2024-001311,2,2024-07-09,2100,0.00,52437.28,EUR,V040
NL01-2024-001312,1,2024-08-13,2100,52437.28,0.00,EUR,V040
NL01-2024-001312,2,2024-08-13,1000,0.00,52437.28,EUR,V040
NL01-2024-001313,1,2024-07-07,6200,44263.37,0.00,EUR,V027
NL01-2024-001313,2,2024-07-07,2100,0.00,44263.37,EUR,V027
NL01-2024-001314,1,2024-07-30,2100,44263.37,0.00,EUR,V027
NL01-2024-001314,2,2024-07-30,1000,0.00,44263.37,EUR,V027
NL01-2024-001315,1,2024-07-04,6300,15759.70,0.00,EUR,V058
NL01-2024-001315,2,2024-07-04,2100,0.00,15759.70,EUR,V058
NL01-2024-001316,1,2024-08-13,2100,15759.70,0.00,EUR,V058
NL01-2024-001316,2,2024-08-13,1000,0.00,15759.70,EUR,V058
NL01-2024-001317,1,2024-07-08,6400,20846.71,0.00,EUR,V056
NL01-2024-001317,2,2024-07-08,2100,0.00,20846.71,EUR,V056
NL01-2024-001318,1,2024-07-28,2100,20846.71,0.00,EUR,V056
NL01-2024-001318,2,2024-07-28,1000,0.00,20846.71,EUR,V056
NL01-2024-001319,1,2024-07-25,6000,388266.85,0.00,EUR,
NL01-2024-001319,2,2024-07-25,1000,0.00,388266.85,EUR,
NL01-2024-001320,1,2024-07-31,6900,15625.00,0.00,EUR,
NL01-2024-001320,2,2024-07-31,1590,0.00,15625.00,EUR,
NL01-2024-001321,1,2024-08-10,1200,18052.61,0.00,EUR,C037
NL01-2024-001321,2,2024-08-10,4000,0.00,13633.87,EUR,C037
NL01-2024-001321,3,2024-08-10,4100,0.00,4418.74,EUR,C037
NL01-2024-001322,1,2024-09-21,1000,18052.61,0.00,EUR,C037
NL01-2024-001322,2,2024-09-21,1200,0.00,18052.61,EUR,C037
NL01-2024-001323,1,2024-08-21,1200,17864.04,0.00,EUR,C016
NL01-2024-001323,2,2024-08-21,4000,0.00,13491.46,EUR,C016
NL01-2024-001323,3,2024-08-21,4100,0.00,4372.58,EUR,C016
NL01-2024-001324,1,2024-09-20,1000,17864.04,0.00,EUR,C016
NL01-2024-001324,2,2024-09-20,1200,0.00,17864.04,EUR,C016
NL01-2024-001325,1,2024-08-08,1200,2017.32,0.00,EUR,C021
NL01-2024-001325,2,2024-08-08,4000,0.00,1523.54,EUR,C021
NL01-2024-001325,3,2024-08-08,4100,0.00,493.78,EUR,C021
NL01-2024-001326,1,2024-08-22,1000,2017.32,0.00,EUR,C021
NL01-2024-001326,2,2024-08-22,1200,0.00,2017.32,EUR,C021
NL01-2024-001327,1,2024-08-22,1200,4803.45,0.00,EUR,C033
NL01-2024-001327,2,2024-08-22,4000,0.00,3627.71,EUR,C033
NL01-2024-001327,3,2024-08-22,4100,0.00,1175.74,EUR,C033
NL01-2024-001328,1,2024-09-18,1000,4803.45,0.00,EUR,C033
NL01-2024-001328,2,2024-09-18,1200,0.00,4803.45,EUR,C033
NL01-2024-001329,1,2024-08-01,1200,22951.51,0.00,EUR,C014
NL01-2024-001329,2,2024-08-01,4000,0.00,17333.67,EUR,C014
NL01-2024-001329,3,2024-08-01,4100,0.00,5617.84,EUR,C014
NL01-2024-001330,1,2024-09-07,1000,22951.51,0.00,EUR,C014
NL01-2024-001330,2,2024-09-07,1200,0.00,22951.51,EUR,C014
NL01-2024-001331,1,2024-08-26,1200,23268.02,0.00,EUR,C037
NL01-2024-001331,2,2024-08-26,4000,0.00,17572.71,EUR,C037
NL01-2024-001331,3,2024-08-26,4100,0.00,5695.31,EUR,C037
NL01-2024-001332,1,2024-09-26,1000,23268.02,0.00,EUR,C037
NL01-2024-001332,2,2024-09-26,1200,0.00,23268.02,EUR,C037
NL01-2024-001333,1,2024-08-07,1200,6120.66,0.00,EUR,C038
NL01-2024-001333,2,2024-08-07,4000,0.00,4622.51,EUR,C038
NL01-2024-001333,3,2024-08-07,4100,0.00,1498.15,EUR,C038
NL01-2024-001334,1,2024-09-22,1000,6120.66,0.00,EUR,C038
NL01-2024-001334,2,2024-09-22,1200,0.00,6120.66,EUR,C038
NL01-2024-001335,1,2024-08-21,1200,25411.38,0.00,EUR,C004
NL01-2024-001335,2,2024-08-21,4000,0.00,19191.44,EUR,C004
NL01-2024-001335,3,2024-08-21,4100,0.00,6219.94,EUR,C004
NL01-2024-001336,1,2024-09-24,1000,25411.38,0.00,EUR,C004
NL01-2024-001336,2,2024-09-24,1200,0.00,25411.38,EUR,C004
NL01-2024-001337,1,2024-08-24,1200,23537.25,0.00,EUR,C040
NL01-2024-001337,2,2024-08-24,4000,0.00,17776.04,EUR,C040
NL01-2024-001337,3,2024-08-24,4100,0.00,5761.21,EUR,C040
NL01-2024-001338,1,2024-09-07,1000,23537.25,0.00,EUR,C040
NL01-2024-001338,2,2024-09-07,1200,0.00,23537.25,EUR,C040
NL01-2024-001339,1,2024-08-05,1200,10704.65,0.00,EUR,C021
NL01-2024-001339,2,2024-08-05,4000,0.00,8084.47,EUR,C021
NL01-2024-001339,3,2024-08-05,4100,0.00,2620.18,EUR,C021
NL01-2024-001340,1,2024-09-08,1000,10704.65,0.00,EUR,C021
NL01-2024-001340,2,2024-09-08,1200,0.00,10704.65,EUR,C021
NL01-2024-001341,1,2024-08-15,1200,13815.59,0.00,EUR,C010
NL01-2024-001341,2,2024-08-15,4000,0.00,10433.95,EUR,C010
NL01-2024-001341,3,2024-08-15,4100,0.00,3381.64,EUR,C010
NL01-2024-001342,1,2024-10-09,1000,13815.59,0.00,EUR,C010
NL01-2024-001342,2,2024-10-09,1200,0.00,13815.59,EUR,C010
NL01-2024-001343,1,2024-08-10,1200,14870.66,0.00,EUR,C025
NL01-2024-001343,2,2024-08-10,4000,0.00,11230.77,EUR,C025
NL01-2024-001343,3,2024-08-10,4100,0.00,3639.89,EUR,C025
NL01-2024-001344,1,2024-08-28,1000,14870.66,0.00,EUR,C025
NL01-2024-001344,2,2024-08-28,1200,0.00,14870.66,EUR,C025
NL01-2024-001345,1,2024-08-17,1200,4605.07,0.00,EUR,C020
NL01-2024-001345,2,2024-08-17,4000,0.00,3477.89,EUR,C020
NL01-2024-001345,3,2024-08-17,4100,0.00,1127.18,EUR,C020
NL01-2024-001346,1,2024-10-04,1000,4605.07,0.00,EUR,C020
NL01-2024-001346,2,2024-10-04,1200,0.00,4605.07,EUR,C020
NL01-2024-001347,1,2024-08-06,1200,6367.88,0.00,EUR,C012
NL01-2024-001347,2,2024-08-06,4000,0.00,4809.21,EUR,C012
NL01-2024-001347,3,2024-08-06,4100,0.00,1558.67,EUR,C012
NL01-2024-001348,1,2024-09-05,1000,6367.88,0.00,EUR,C012
NL01-2024-001348,2,2024-09-05,1200,0.00,6367.88,EUR,C012
NL01-2024-001349,1,2024-08-11,1200,4259.88,0.00,EUR,C038
NL01-2024-001349,2,2024-08-11,4000,0.00,3217.19,EUR,C038
NL01-2024-001349,3,2024-08-11,4100,0.00,1042.69,EUR,C038
NL01-2024-001350,1,2024-10-26,1000,4259.88,0.00,EUR,C038
NL01-2024-001350,2,2024-10-26,1200,0.00,4259.88,EUR,C038
NL01-2024-001351,1,2024-08-17,1200,19972.10,0.00,EUR,C025
NL01-2024-001351,2,2024-08-17,4000,0.00,15083.53,EUR,C025
NL01-2024-001351,3,2024-08-17,4100,0.00,4888.57,EUR,C025
NL01-2024-001352,1,2024-09-15,1000,19972.10,0.00,EUR,C025
NL01-2024-001352,2,2024-09-15,1200,0.00,19972.10,EUR,C025
NL01-2024-001353,1,2024-08-06,1200,30535.73,0.00,EUR,C039
NL01-2024-001353,2,2024-08-06,4000,0.00,23061.50,EUR,C039
NL01-2024-001353,3,2024-08-06,4100,0.00,7474.23,EUR,C039
NL01-2024-001354,1,2024-08-24,1000,30535.73,0.00,EUR,C039
NL01-2024-001354,2,2024-08-24,1200,0.00,30535.73,EUR,C039
NL01-2024-001355,1,2024-08-18,1200,1783.43,0.00,EUR,C039
NL01-2024-001355,2,2024-08-18,4000,0.00,1346.90,EUR,C039
NL01-2024-001355,3,2024-08-18,4100,0.00,436.53,EUR,C039
NL01-2024-001356,1,2024-09-25,1000,1783.43,0.00,EUR,C039
NL01-2024-001356,2,2024-09-25,1200,0.00,1783.43,EUR,C039
NL01-2024-001357,1,2024-08-20,1200,2254.50,0.00,EUR,C012
NL01-2024-001357,2,2024-08-20,4000,0.00,1702.67,EUR,C012
NL01-2024-001357,3,2024-08-20,4100,0.00,551.83,EUR,C012
NL01-2024-001358,1,2024-10-05,1000,2254.50,0.00,EUR,C012
NL01-2024-001358,2,2024-10-05,1200,0.00,2254.50,EUR,C012
NL01-2024-001359,1,2024-08-29,1200,1256.87,0.00,EUR,C026
NL01-2024-001359,2,2024-08-29,4000,0.00,949.23,EUR,C026
NL01-2024-001359,3,2024-08-29,4100,0.00,307.64,EUR,C026
NL01-2024-001360,1,2024-10-04,1000,1256.87,0.00,EUR,C026
NL01-2024-001360,2,2024-10-04,1200,0.00,1256.87,EUR,C026
NL01-2024-001361,1,2024-08-13,1200,2811.93,0.00,EUR,C025
NL01-2024-001361,2,2024-08-13,4000,0.00,2123.65,EUR,C025
NL01-2024-001361,3,2024-08-13,4100,0.00,688.28,EUR,C025
NL01-2024-001362,1,2024-09-11,1000,2811.93,0.00,EUR,C025
NL01-2024-001362,2,2024-09-11,1200,0.00,2811.93,EUR,C025
NL01-2024-001363,1,2024-08-24,1200,24640.95,0.00,EUR,C024
NL01-2024-001363,2,2024-08-24,4000,0.00,18609.59,EUR,C024
NL01-2024-001363,3,2024-08-24,4100,0.00,6031.36,EUR,C024
NL01-2024-001364,1,2024-09-30,1000,24640.95,0.00,EUR,C024
NL01-2024-001364,2,2024-09-30,1200,0.00,24640.95,EUR,C024
NL01-2024-001365,1,2024-08-11,1200,29779.21,0.00,EUR,C029
NL01-2024-001365,2,2024-08-11,4000,0.00,22490.16,EUR,C029
NL01-2024-001365,3,2024-08-11,4100,0.00,7289.05,EUR,C029
NL01-2024-001366,1,2024-09-28,1000,29779.21,0.00,EUR,C029
NL01-2024-001366,2,2024-09-28,1200,0.00,29779.21,EUR,C029
NL01-2024-001367,1,2024-08-16,1200,19877.64,0.00,EUR,C005
NL01-2024-001367,2,2024-08-16,4000,0.00,15012.19,EUR,C005
NL01-2024-001367,3,2024-08-16,4100,0.00,4865.45,EUR,C005
NL01-2024-001368,1,2024-09-24,1000,19877.64,0.00,EUR,C005
NL01-2024-001368,2,2024-09-24,1200,0.00,19877.64,EUR,C005
NL01-2024-001369,1,2024-08-01,1200,7172.67,0.00,EUR,C014
NL01-2024-001369,2,2024-08-01,4000,0.00,5417.02,EUR,C014
NL01-2024-001369,3,2024-08-01,4100,0.00,1755.65,EUR,C014
NL01-2024-001370,1,2024-09-02,1000,7172.67,0.00,EUR,C014
NL01-2024-001370,2,2024-09-02,1200,0.00,7172.67,EUR,C014
NL01-2024-001371,1,2024-08-02,1200,2571.19,0.00,EUR,C037
NL01-2024-001371,2,2024-08-02,4000,0.00,1941.84,EUR,C037
NL01-2024-001371,3,2024-08-02,4100,0.00,629.35,EUR,C037
NL01-2024-001372,1,2024-09-19,1000,2571.19,0.00,EUR,C037
NL01-2024-001372,2,2024-09-19,1200,0.00,2571.19,EUR,C037
NL01-2024-001373,1,2024-08-02,1200,6098.14,0.00,EUR,C022
NL01-2024-001373,2,2024-08-02,4000,0.00,4605.50,EUR,C022
NL01-2024-001373,3,2024-08-02,4100,0.00,1492.64,EUR,C022
NL01-2024-001374,1,2024-08-27,1000,6098.14,0.00,EUR,C022
NL01-2024-001374,2,2024-08-27,1200,0.00,6098.14,EUR,C022
NL01-2024-001375,1,2024-08-27,1200,1723.07,0.00,EUR,C024
NL01-2024-001375,2,2024-08-27,4000,0.00,1301.31,EUR,C024
NL01-2024-001375,3,2024-08-27,4100,0.00,421.76,EUR,C024
NL01-2024-001376,1,2024-09-23,1000,1723.07,0.00,EUR,C024
NL01-2024-001376,2,2024-09-23,1200,0.00,1723.07,EUR,C024
NL01-2024-001377,1,2024-08-03,1200,7330.26,0.00,EUR,C037
NL01-2024-001377,2,2024-08-03,4000,0.00,5536.03,EUR,C037
NL01-2024-001377,3,2024-08-03,4100,0.00,1794.23,EUR,C037
NL01-2024-001378,1,2024-09-19,1000,7330.26,0.00,EUR,C037
NL01-2024-001378,2,2024-09-19,1200,0.00,7330.26,EUR,C037
NL01-2024-001379,1,2024-08-28,1200,15272.18,0.00,EUR,C029
NL01-2024-001379,2,2024-08-28,4000,0.00,11534.01,EUR,C029
NL01-2024-001379,3,2024-08-28,4100,0.00,3738.17,EUR,C029
NL01-2024-001380,1,2024-10-05,1000,15272.18,0.00,EUR,C029
NL01-2024-001380,2,2024-10-05,1200,0.00,15272.18,EUR,C029
NL01-2024-001381,1,2024-08-20,1200,37713.81,0.00,EUR,C013
NL01-2024-001381,2,2024-08-20,4000,0.00,28482.60,EUR,C013
